RowName,WazaType,Element,IgnoreRandomInherit,Category,Power,DisplayPower,IsLeanBack,CameraShake,IgnoreRaycast,MinRange,MaxRange,MaxHeightDiff,CoolTime,ForceRagdollSize,EffectType1,EffectValue1,EffectValueEx1,EffectType2,EffectValue2,EffectValueEx2,SpecialAttackRateInfos,bIsWeaponDamage,WazaCustomExecuteConditions,bIsExplosionDamage,DisabledData,Strength,BulletEmiiterOverlapClass
NewRow_371,Unique_LilyQueen_LilyHealing_Boss,Leaf,True,Shot,0,0,False,Waza_M,True,0,9999,9999,300.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=HPBelow,Value=0.500000))",False,False,None,None
NewRow_372,Unique_ThunderBird_Ice_SnowStrom,Ice,True,Melee,600,600,False,Waza_M,False,500,1500,350,30.000000,None,Freeze,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_373,Unique_WhiteDeer_Dark_DarkPillar,Dark,True,Shot,700,700,False,Waza_L,True,0,2000,1600,30.000000,None,Darkness,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_374,Unique_Mothman_GiantSpore,Leaf,True,Shot,700,700,False,Waza_L,False,0,4000,4000,30.000000,S,None,0,0.000000,None,0,0.000000,,False,,True,False,None,None
NewRow_375,Unique_Mothman_SporeScatter,Leaf,True,Shot,800,800,False,Waza_L,False,0,2000,2000,30.000000,None,None,0,0.000000,None,0,0.000000,,False,,True,False,None,None
NewRow_376,Unique_MoonQueen_GYM_Hard_Act,Normal,True,Shot,1,1,False,Waza_M,True,0,5000,5000,300.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=HPBelow,Value=0.600000))",False,False,None,None
NewRow_377,Unique_FlowerPrince_PoisonGasTackle,Dark,True,Melee,700,700,False,Waza_M,False,0,2000,1000,30.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_378,Unique_FlowerPrince_PoisonGasDance,Dark,True,Shot,800,800,False,Waza_M,True,0,2000,2000,30.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_379,Unique_GrassMinotaur_BullRush,Leaf,True,Melee,650,650,False,Waza_M,False,0,2000,400,30.000000,None,IvyCling,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_380,Unique_GrassMinotaur_Ice_BullRush,Ice,True,Melee,650,650,False,Waza_M,False,0,2000,400,30.000000,None,Freeze,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_381,Unique_LotusDragon_LotusBloom,Leaf,True,Melee,700,700,False,Waza_M,False,0,3000,700,30.000000,S,IvyCling,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",True,False,None,None
NewRow_382,Unique_GhostDragon_TailSlash,Dragon,True,Melee,550,550,False,Waza_M,False,0,3000,1200,24.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_383,Unique_GhostDragon_PhosphorousBeam,Dragon,True,Shot,700,700,False,Waza_M,False,0,2500,1500,30.000000,None,Burn,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_384,Unique_GrassMinotaur_BullRush_Lower,Leaf,True,Melee,250,250,False,Waza_M,False,0,2000,400,12.000000,None,IvyCling,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_385,Unique_GrassMinotaur_Ice_BullRush_Lower,Ice,True,Melee,250,250,False,Waza_M,False,0,2000,400,12.000000,None,Freeze,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_386,Unique_WorldTreeDragon_BigBang,None,True,Shot,900,900,False,Waza_M,True,0,9999,9999,60.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_387,Unique_DomeArmorDragon_ExplosiveMissile,Earth,True,Shot,700,700,False,Waza_M,False,500,4000,4000,30.000000,None,None,0,0.000000,None,0,0.000000,,False,,True,False,None,None
NewRow_388,Unique_PandaGirl_RapidKick,Leaf,True,Melee,250,250,False,Waza_M,False,0,800,400,12.000000,None,IvyCling,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_389,Unique_ElecSnail_ShellCharge,Electricity,True,Melee,500,500,False,Waza_M,True,0,500,500,24.000000,None,Electrical,100,0.000000,None,0,0.000000,,False,,True,False,None,None
