RowName,OverrideNameTextID,NamePrefixID,OverridePartnerSkillNameTextID,OverridePartnerSkillDescTextID,IsPal,Tribe,BPClass,ZukanIndex,ZukanIndexSuffix,Size,Rarity,ElementType1,ElementType2,GenusCategory,Organization,Weapon,WeaponEquip,Hp,MeleeAttack,ShotAttack,Defense,Support,CraftSpeed,Friendship_HP,Friendship_ShotAttack,Friendship_Defense,Friendship_CraftSpeed,EnemyMaxHPRate,EnemyReceiveDamageRate,EnemyInflictDamageRate,EnemyWazaCoolTimeRate,CaptureRateCorrect,ExpRatio,Price,StatusResistUpRate,AIResponse,AISightResponse,SlowWalkSpeed,WalkSpeed,RunSpeed,RideSprintSpeed,TransportSpeed,SwimSpeed,SwimDashSpeed,IsBoss,IsTowerBoss,IsRaidBoss,UseBossHPGauge,BattleBGM,IgnoreLeanBack,IgnoreBlowAway,IgnoreStun,MaxFullStomach,FullStomachDecreaseRate,FoodAmount,ViewingDistance,ViewingAngle,HearingRate,NooseTrap,Nocturnal,BiologicalGrade,Predator,Edible,Stamina,MaleProbability,CombiRank,CombiDuplicatePriority,IgnoreCombi,MeshCapsuleHalfHeight,MeshCapsuleRadius,MeshRelativeLocation,BestWorkSuitability,WorkSuitability_EmitFlame,WorkSuitability_Watering,WorkSuitability_Seeding,WorkSuitability_GenerateElectricity,WorkSuitability_Handcraft,WorkSuitability_Collection,WorkSuitability_Deforest,WorkSuitability_Mining,WorkSuitability_OilExtraction,WorkSuitability_ProductMedicine,WorkSuitability_Cool,WorkSuitability_Transport,WorkSuitability_MonsterFarm,PassiveSkill1,PassiveSkill2,PassiveSkill3,PassiveSkill4,FirstDefeatRewardItemID
Plesiosaur,None,None,None,None,True,Plesiosaur,Plesiosaur,110,,XL,8,Leaf,Earth,FourLegged,None,None,False,130,100,95,120,100,100,2.500000,2.700000,1.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2862.000000,1.000000,NotInterested,None,70,95,600,1020,-1,180,306,False,False,False,False,Strong,False,False,False,460,1.000000,7,25,90,1.000000,False,False,3,False,True,270,50,1030,103000,False,320.000000,100.000000,"(X=0.000000,Y=0.000000,Z=-320.000000)",Seeding,0,0,5,0,0,5,0,3,0,0,0,0,0,Deffence_up2_2,None,None,None,None
TropicalOstrich,None,None,None,None,True,TropicalOstrich,TropicalOstrich,106,,M,6,Leaf,None,Other,None,None,False,105,100,110,115,100,100,3.800000,2.100000,1.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2529.000000,1.000000,Warlike,None,150,180,550,1000,400,165,300,False,False,False,False,Strong,False,False,False,410,1.000000,6,25,90,1.000000,False,False,2,False,True,180,50,1240,124000,False,160.000000,60.000000,"(X=0.000000,Y=0.000000,Z=-160.000000)",Mining,0,0,4,0,0,4,0,5,0,0,0,0,0,None,None,None,None,None
GrassGolem,None,None,None,None,True,GrassGolem,GrassGolem,138,,XL,8,Earth,Leaf,Humanoid,None,None,False,110,100,105,125,100,100,3.500000,2.300000,1.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3113.000000,1.000000,NotInterested,None,100,200,600,800,350,180,240,False,False,False,False,Strong,False,False,False,550,1.000000,8,25,90,1.000000,False,False,5,False,True,210,50,510,51000,False,200.000000,100.000000,"(X=0.000000,Y=0.000000,Z=-200.000000)",Mining,0,0,3,0,0,3,5,6,0,0,0,6,0,Deffence_up2_2,None,None,None,None
GrassGolem_Dark,None,None,None,None,True,GrassGolem_Dark,GrassGolem_Dark,138,B,XL,8,Earth,Dark,Humanoid,None,None,False,110,100,110,125,100,100,3.500000,2.100000,1.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3234.000000,1.000000,NotInterested,None,100,200,600,800,350,600,600,False,False,False,False,Strong,False,False,False,550,1.000000,8,25,90,1.000000,False,True,5,False,True,210,50,250,25000,False,200.000000,100.000000,"(X=0.000000,Y=0.000000,Z=-200.000000)",Mining,0,0,3,0,0,3,5,6,0,0,0,6,0,Deffence_up2_2,None,None,None,None
SnowPeafowl,None,None,None,None,True,SnowPeafowl,SnowPeafowl,114,,M,4,Ice,None,Other,None,None,False,110,100,100,100,100,100,3.500000,2.500000,2.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2382.000000,1.000000,Warlike,None,50,100,500,750,-1,150,225,False,False,False,False,Cool,False,False,False,300,1.000000,5,25,90,1.000000,False,False,2,False,True,100,50,860,86000,False,88.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",Cool,0,0,0,0,0,2,0,0,0,0,4,0,0,None,None,None,None,None
CubeTurtle,None,None,None,None,True,CubeTurtle,CubeTurtle,142,,XL,8,Earth,None,FourLegged,None,None,False,95,100,100,135,100,100,4.300000,2.500000,1.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2436.000000,1.000000,NotInterested,None,80,80,360,540,360,360,360,False,False,False,False,Strong,False,False,False,580,1.000000,8,25,90,1.000000,False,False,5,False,True,200,50,790,79000,False,170.000000,170.000000,"(X=0.000000,Y=0.000000,Z=-170.000000)",Mining,0,0,0,0,0,0,0,4,0,0,0,0,0,None,None,None,None,None
CubeTurtle_Neutral,None,None,None,None,True,CubeTurtle_Neutral,CubeTurtle_Neutral,142,B,XL,8,Normal,None,FourLegged,None,None,False,95,100,100,140,100,100,4.300000,2.500000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2945.000000,1.000000,NotInterested,None,80,80,360,540,360,360,360,False,False,False,False,Strong,False,False,False,550,1.000000,8,25,90,1.000000,False,False,5,False,True,200,50,200,20000,False,170.000000,170.000000,"(X=0.000000,Y=0.000000,Z=-170.000000)",Mining,0,0,0,0,0,0,0,6,0,0,0,0,0,None,None,None,None,None
LongCat,None,None,None,None,True,LongCat,LongCat,162,,S,2,Normal,None,FourLegged,None,None,False,75,100,80,70,100,100,5.300000,3.300000,3.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1684.000000,1.000000,NotInterested,None,50,70,700,900,150,210,270,False,False,False,False,Cute,False,False,False,230,1.000000,4,25,90,1.000000,False,False,0,False,True,100,50,1900,190000,False,50.000000,25.000000,"(X=0.000000,Y=0.000000,Z=0.000000)",Collection,0,0,0,0,0,2,0,0,0,0,0,0,0,None,None,None,None,None
JellyfishGhost,None,None,None,None,True,JellyfishGhost,JellyfishGhost,46,,S,3,Water,Dark,Humanoid,None,None,False,90,100,75,75,100,100,4.500000,3.500000,3.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1328.000000,1.000000,Warlike,None,100,200,400,600,300,720,1080,False,False,False,False,Cute,False,False,False,220,1.000000,3,25,90,1.000000,False,True,0,False,True,100,50,2590,259000,False,50.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-50.000000)",Watering,0,2,0,0,1,0,0,0,0,1,0,1,0,None,None,None,None,None
ThunderFluffyBird,None,None,None,None,True,ThunderFluffyBird,ThunderFluffyBird,172,,M,6,Electricity,None,Bird,None,None,False,75,100,85,80,100,100,5.300000,3.100000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1963.000000,1.000000,NotInterested,None,100,150,700,1000,300,210,300,False,False,False,False,Cute,False,False,False,450,1.000000,6,25,90,1.000000,False,False,2,False,True,140,50,1400,140000,False,70.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-70.000000)",GenerateElectricity,0,0,0,6,0,3,0,0,0,0,0,3,0,None,None,None,None,None
MoonChild,None,None,None,None,True,MoonChild,MoonChild,181,,S,2,Dark,None,Humanoid,None,None,False,80,100,90,60,100,100,5.000000,2.900000,4.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2421.000000,1.000000,Escape_to_Battle,None,90,130,450,600,300,450,450,False,False,False,False,Cute,False,False,False,380,1.000000,5,25,90,1.000000,False,True,0,False,True,100,50,1180,118000,False,60.000000,50.000000,"(X=0.000000,Y=0.000000,Z=-60.000000)",Handcraft,0,0,0,0,6,0,0,0,0,6,0,1,0,None,None,None,None,None
SamuraiDog,None,None,None,None,True,SamuraiDog,SamuraiDog,13,,XS,2,Earth,None,FourLegged,None,None,False,70,100,80,70,100,100,5.500000,3.300000,3.700000,0.000000,1.000000,1.200000,1.000000,1.000000,1.000000,1.000000,476.000000,1.000000,Escape_to_Battle,None,25,45,400,600,200,120,180,False,False,False,False,Cute,False,False,False,100,1.000000,1,25,90,1.000000,True,False,0,False,True,100,50,2930,293000,False,35.000000,-30.000000,"(X=0.000000,Y=0.000000,Z=-35.000000)",Collection,0,0,0,0,0,1,1,0,0,0,0,1,0,None,None,None,None,None
PoseidonOrca,None,None,None,None,True,PoseidonOrca,PoseidonOrca,201,,XL,20,Water,None,Other,None,None,False,105,100,145,125,100,100,3.800000,1.000000,1.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4277.000000,1.000000,Warlike,None,150,300,750,1120,450,1800,2000,False,False,False,False,Legend,False,False,False,620,1.000000,9,25,90,1.000000,False,False,5,False,True,410,50,160,16000,True,280.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-280.000000)",Watering,0,7,0,0,0,0,0,0,0,0,0,0,0,Legend,Nushi,None,None,None
SwordCutlassfish,None,None,None,None,True,SwordCutlassfish,SwordCutlassfish,128,,M,5,Water,None,Fish,None,None,False,70,100,100,80,100,100,5.500000,2.500000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1342.000000,1.000000,Warlike,None,100,200,500,800,300,900,1440,False,False,False,False,Cool,False,False,False,340,1.000000,5,25,90,1.000000,False,False,3,False,True,100,50,1420,142000,False,0.000000,0.000000,"(X=0.000000,Y=0.000000,Z=0.000000)",Watering,0,4,0,0,0,1,4,0,0,0,0,0,0,None,None,None,None,None
SwordCutlassfish_Fire,None,None,None,None,True,SwordCutlassfish_Fire,SwordCutlassfish_Fire,128,B,M,5,Water,Fire,Fish,None,None,False,70,100,105,80,100,100,5.500000,2.300000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1442.000000,1.000000,Warlike,None,100,200,500,800,300,900,1440,False,False,False,False,Cool,False,False,False,340,1.000000,5,25,90,1.000000,False,False,3,False,True,100,50,1590,159000,False,0.000000,0.000000,"(X=0.000000,Y=0.000000,Z=0.000000)",EmitFlame,3,2,0,0,0,2,3,0,0,0,0,0,0,None,None,None,None,None
YakushimaMonster001,None,None,None,None,True,YakushimaMonster001,YakushimaMonster001,-1,,S,3,Leaf,None,Other,None,None,False,65,100,70,80,100,100,5.800000,3.700000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,500.000000,1.000000,Warlike,None,25,50,300,450,200,300,300,False,False,False,False,Cute,False,False,False,180,1.000000,2,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,40.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-40.000000)",Transport,0,0,0,0,0,0,0,0,0,0,0,1,0,None,None,None,None,None
YakushimaMonster001_Blue,None,None,None,None,True,YakushimaMonster001_Blue,YakushimaMonster001_Blue,-1,,S,3,Water,None,Other,None,None,False,70,100,70,80,100,100,5.500000,3.700000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,600.000000,1.000000,Warlike,None,25,50,300,450,200,300,300,False,False,False,False,Cute,False,False,False,210,1.000000,2,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,40.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-25.000000)",Transport,0,0,0,0,0,0,0,0,0,0,0,1,0,None,None,None,None,None
YakushimaMonster001_Red,None,None,None,None,True,YakushimaMonster001_Red,YakushimaMonster001_Red,-1,,S,3,Fire,None,Other,None,None,False,70,100,75,85,100,100,5.500000,3.500000,3.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,700.000000,1.000000,Warlike,None,25,50,300,450,200,300,300,False,False,False,False,Cute,False,False,False,240,1.000000,3,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,40.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-25.000000)",Transport,0,0,0,0,0,0,0,0,0,0,0,1,0,None,None,None,None,None
YakushimaMonster001_Purple,None,None,None,None,True,YakushimaMonster001_Purple,YakushimaMonster001_Purple,-1,,S,3,Dark,None,Other,None,None,False,75,100,70,80,100,100,5.300000,3.700000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,800.000000,1.000000,Warlike,None,25,50,300,450,200,300,300,False,False,False,False,Cute,False,False,False,270,1.000000,3,25,90,1.000000,False,True,0,False,True,100,50,3100,310000,True,40.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-25.000000)",Transport,0,0,0,0,0,0,0,0,0,0,0,1,0,None,None,None,None,None
YakushimaMonster001_Pink,None,None,None,None,True,YakushimaMonster001_Pink,YakushimaMonster001_Pink,-1,,S,4,Normal,None,Other,None,None,False,80,100,75,85,100,100,5.000000,3.500000,3.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,900.000000,1.000000,Warlike,None,25,50,300,450,200,300,300,False,False,False,False,Cute,False,False,False,300,1.000000,3,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,40.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-25.000000)",Transport,0,0,0,0,0,0,0,0,0,0,0,1,0,None,None,None,None,None
YakushimaMonster001_Rainbow,None,None,None,None,True,YakushimaMonster001_Rainbow,YakushimaMonster001_Rainbow,-1,,M,4,Normal,None,Other,None,None,False,105,100,95,105,100,100,3.800000,2.700000,2.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1500.000000,1.000000,Warlike,None,25,50,300,450,200,540,810,False,False,False,False,Cute,False,False,False,330,1.000000,3,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,40.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-25.000000)",Transport,0,0,0,0,0,0,0,0,0,0,0,1,0,None,None,None,None,None
YakushimaMonster002,None,None,None,None,True,YakushimaMonster002,YakushimaMonster002,-1,,S,3,Normal,None,Other,None,None,False,95,100,105,90,100,100,4.300000,2.300000,2.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1250.000000,1.000000,Warlike,None,50,300,600,900,450,600,600,False,False,False,False,Cute,False,False,False,180,1.000000,2,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,60.000000,10.000000,"(X=0.000000,Y=0.000000,Z=-60.000000)",Deforest,0,0,0,0,0,0,1,0,0,0,0,0,0,None,None,None,None,None
YakushimaMonster003,None,None,None,None,True,YakushimaMonster003,YakushimaMonster003,-1,,S,3,Normal,None,Other,None,None,False,65,100,75,80,100,100,5.800000,3.500000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1000.000000,1.000000,Warlike,None,25,150,300,450,275,300,300,False,False,False,False,Cute,False,False,False,220,1.000000,2,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,80.000000,16.000000,"(X=0.000000,Y=0.000000,Z=-80.000000)",Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None,None
YakushimaMonster003_Purple,None,None,None,None,True,YakushimaMonster003_Purple,YakushimaMonster003_Purple,-1,,S,4,Normal,None,Other,None,None,False,80,100,80,95,100,100,5.000000,3.300000,2.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1250.000000,1.000000,Warlike,None,25,150,300,450,275,300,300,False,False,False,False,Cute,False,False,False,220,1.000000,2,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,80.000000,16.000000,"(X=0.000000,Y=0.000000,Z=-80.000000)",Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None,None
YakushimaBoss001,None,None,None,None,True,YakushimaBoss001,YakushimaBoss001,-1,,L,6,Dark,None,Other,None,None,False,110,100,105,95,100,100,3.500000,2.300000,2.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3000.000000,1.000000,Warlike,None,100,450,900,1200,600,900,900,False,False,False,False,Cute,False,False,False,240,1.000000,2,25,90,1.000000,False,True,0,False,True,100,50,3100,310000,True,200.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-200.000000)",Transport,0,0,0,0,0,0,0,0,0,0,0,4,0,None,None,None,None,None
BOSS_YakushimaBoss001,PAL_NAME_YakushimaBoss001,None,None,None,True,YakushimaBoss001,BOSS_YakushimaBoss001,-1,,L,6,Dark,None,Other,None,None,False,125,100,115,100,100,100,2.800000,1.900000,2.500000,0.000000,1.000000,0.240000,1.000000,1.000000,0.700000,1.000000,6000.000000,1.000000,Boss,None,100,450,900,1200,600,900,900,True,False,False,True,EyeofCthulhu,False,False,False,320,1.000000,3,25,90,1.000000,False,True,0,False,True,100,50,3100,310000,True,200.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-200.000000)",Transport,0,0,0,0,0,0,0,0,0,0,0,4,0,None,None,None,None,None
YakushimaBoss001_Small,None,None,None,None,True,YakushimaBoss001_Small,YakushimaBoss001_Small,-1,,S,3,Dark,None,Other,None,None,False,105,100,110,95,100,100,3.800000,2.100000,2.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,750.000000,1.000000,Warlike,None,25,150,300,450,275,300,300,False,False,False,False,Cute,False,False,False,220,1.000000,2,25,90,1.000000,False,True,0,False,True,100,50,3100,310000,True,44.000000,22.000000,"(X=0.000000,Y=0.000000,Z=-200.000000)",Transport,0,0,0,0,0,0,0,0,0,0,0,1,0,None,None,None,None,None
RAID_YakushimaBoss001_Green,None,None,None,None,True,YakushimaBoss001_Green,YakushimaBoss001_Green,-1,,S,10,None,None,Other,None,None,False,135,100,130,115,100,100,2.300000,1.300000,1.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,200.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-200.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
RAID_YakushimaBoss002,None,None,None,None,True,YakushimaBoss002,YakushimaBoss002,-1,,XL,10,None,None,Other,None,None,False,100,100,130,100,100,100,4.000000,1.300000,2.500000,0.000000,130.000000,1.000000,1.000000,1.000000,1.000000,30.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,True,True,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,999,False,True,100,50,3100,310000,True,88.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
RAID_YakushimaBoss002_Hand_Left,PAL_NAME_RAID_YakushimaBoss002,None,None,None,True,YakushimaBoss002_Hand_Left,YakushimaBoss002_Hand_Left,-1,,XL,10,None,None,Other,None,None,False,100,100,130,100,100,100,4.000000,1.300000,2.500000,0.000000,20.000000,1.000000,1.000000,1.000000,1.000000,30.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,True,True,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,999,False,True,100,50,3100,310000,True,88.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
RAID_YakushimaBoss002_Hand_Right,PAL_NAME_RAID_YakushimaBoss002,None,None,None,True,YakushimaBoss002_Hand_Right,YakushimaBoss002_Hand_Right,-1,,XL,10,None,None,Other,None,None,False,100,100,130,100,100,100,4.000000,1.300000,2.500000,0.000000,20.000000,1.000000,1.000000,1.000000,1.000000,30.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,True,True,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,999,False,True,100,50,3100,310000,True,88.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
Quest_Farmer03_SheepBall,PAL_NAME_SheepBall,None,None,None,True,SheepBall,Sheepball,1,,XS,1,Normal,None,Humanoid,None,None,False,70,70,70,70,100,100,5.500000,3.700000,3.700000,0.000000,1.000000,2.000000,1.000000,1.000000,1.500000,1.000000,421.000000,1.000000,Warlike,None,23,40,400,550,160,120,165,False,False,False,False,Cute,False,False,False,150,1.000000,2,25,90,1.000000,True,False,0,False,True,100,50,3050,305000,False,50.000000,45.000000,"(X=0.000000,Y=0.000000,Z=-50.000000)",MonsterFarm,0,0,0,0,1,0,0,0,0,0,0,1,1,None,None,None,None,None
Quest_Farmer03_PinkCat,PAL_NAME_PinkCat,None,None,None,True,PinkCat,PinkCat,2,,XS,1,Normal,None,Humanoid,None,None,False,70,70,70,70,100,100,5.500000,3.700000,3.700000,0.000000,1.000000,2.000000,1.000000,1.000000,1.500000,1.000000,436.000000,1.000000,Warlike,None,30,60,400,550,160,50,50,False,False,False,False,Cute,False,False,False,150,1.000000,2,25,90,1.000000,True,False,0,False,True,100,50,2760,276000,False,50.000000,30.000000,"(X=0.000000,Y=0.000000,Z=-50.000000)",Handcraft,0,0,0,0,1,1,0,1,0,0,0,1,0,PAL_ALLAttack_down1,None,None,None,None
GYM_ElecPanda_Otomo,PAL_NAME_GrassBoss,GYM_NAME_Meadow,None,None,True,ElecPanda,GYM_ElecPanda,-2,,XL,8,Electricity,None,Humanoid,None,None,False,125,120,110,105,100,100,2.800000,2.100000,2.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7048.000000,1.000000,Warlike,None,80,140,600,1000,210,180,300,False,False,False,False,Strong,False,False,False,475,1.000000,7,25,90,1.000000,False,False,5,True,True,180,-1,1020,102000,True,140.000000,50.000000,"(X=-20.000000,Y=0.000000,Z=-30.000000)",GenerateElectricity,0,0,0,5,4,0,3,0,0,0,0,5,0,None,None,None,None,None
RAID_YakushimaBoss002_Head,PAL_NAME_RAID_YakushimaBoss002,None,None,None,True,YakushimaBoss002_Head,YakushimaBoss002_Head,-1,,XL,10,None,None,Other,None,None,False,100,100,130,100,100,100,4.000000,1.300000,2.500000,0.000000,40.000000,1.000000,1.000000,1.000000,1.000000,30.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,True,True,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,999,False,True,100,50,3100,310000,True,88.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
RAID_YakushimaBoss002_2,PAL_NAME_RAID_YakushimaBoss002,RAID_NAME_YakushimaBoss002_2,None,None,True,YakushimaBoss002_2,YakushimaBoss002_2,-1,,XL,10,None,None,Other,None,None,False,100,100,130,100,100,100,4.000000,1.300000,2.500000,0.000000,480.000000,0.250000,7.000000,1.000000,1.000000,30.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,True,True,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,999,False,True,100,50,3100,310000,True,88.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
RAID_YakushimaBoss002_Hand_Left_2,PAL_NAME_RAID_YakushimaBoss002,RAID_NAME_YakushimaBoss002_2,None,None,True,YakushimaBoss002_Hand_Left_2,YakushimaBoss002_Hand_Left_2,-1,,XL,10,None,None,Other,None,None,False,100,100,130,100,100,100,4.000000,1.300000,2.500000,0.000000,80.000000,0.250000,7.000000,1.000000,1.000000,30.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,True,True,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,999,False,True,100,50,3100,310000,True,88.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
RAID_YakushimaBoss002_Hand_Right_2,PAL_NAME_RAID_YakushimaBoss002,RAID_NAME_YakushimaBoss002_2,None,None,True,YakushimaBoss002_Hand_Right_2,YakushimaBoss002_Hand_Right_2,-1,,XL,10,None,None,Other,None,None,False,100,100,130,100,100,100,4.000000,1.300000,2.500000,0.000000,80.000000,0.250000,7.000000,1.000000,1.000000,30.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,True,True,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,999,False,True,100,50,3100,310000,True,88.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
RAID_YakushimaBoss002_Head_2,PAL_NAME_RAID_YakushimaBoss002,RAID_NAME_YakushimaBoss002_2,None,None,True,YakushimaBoss002_Head_2,YakushimaBoss002_Head_2,-1,,XL,10,None,None,Other,None,None,False,100,100,130,100,100,100,4.000000,1.300000,2.500000,0.000000,150.000000,0.250000,7.000000,1.000000,1.000000,30.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,True,True,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,999,False,True,100,50,3100,310000,True,88.000000,34.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
RAID_YakushimaBoss001_Green_2,PAL_NAME_RAID_YakushimaBoss001_Green,None,None,None,True,YakushimaBoss001_Green_2,YakushimaBoss001_Green_2,-1,,S,10,None,None,Other,None,None,False,135,100,145,115,100,100,2.300000,1.000000,1.900000,0.000000,1.000000,1.000000,7.000000,1.000000,1.000000,1.000000,10000.000000,1.000000,Boss,None,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,RaidBoss_MoonLord,True,True,True,150,1.000000,2,25,90,1.000000,False,False,0,False,True,100,50,3100,310000,True,200.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-200.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
MummyPal,None,None,None,None,True,MummyPal,MummyPal,120,,M,5,Dark,Earth,Humanoid,None,None,False,105,100,120,105,100,100,3.800000,1.700000,2.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2529.000000,1.000000,Warlike,None,75,150,480,720,350,144,216,False,False,False,False,Cool,False,False,False,450,1.000000,6,25,90,1.000000,False,True,4,False,True,100,50,1170,117000,False,120.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-120.000000)",Handcraft,0,0,0,0,5,0,0,0,0,4,0,2,0,None,None,None,None,None
KingSunfish,None,None,None,None,True,KingSunfish,KingSunfish,169,,M,4,Water,None,Fish,None,None,False,90,100,90,85,100,100,4.500000,2.900000,3.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1636.000000,1.000000,NotInterested,None,30,50,500,900,150,1100,1300,False,False,False,False,Cute,False,False,False,450,1.000000,6,25,90,1.000000,False,False,3,False,True,220,50,1370,137000,False,100.000000,45.000000,"(X=0.000000,Y=0.000000,Z=-100.000000)",Watering,0,4,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
