RowName,PalId,WazaID,Level
BOSS_SnowPeafowl015,BOSS_SnowPeafowl,BlizzardLance,15
BOSS_SnowPeafowl022,BOSS_SnowPeafowl,FrostBreath,22
BOSS_SnowPeafowl030,BOSS_SnowPeafowl,IceWall,30
BOSS_SnowPeafowl040,BOSS_SnowPeafowl,IciclePierce,40
BOSS_SnowPeafowl050,BOSS_SnowPeafowl,DiamondFall,50
BOSS_SnowPeafowl070,BOSS_SnowPeafowl,IceAge,70
YakushimaBoss001001,YakushimaBoss001,Unique_Yakushima_EyeTossin,1
YakushimaBoss001002,YakushimaBoss001,Unique_Yakushima_SummonServant,2
BOSS_YakushimaBoss001001,BOSS_YakushimaBoss001,Unique_Yakushima_EyeTossin,1
BOSS_YakushimaBoss001002,BOSS_YakushimaBoss001,Unique_Yakushima_SummonServant,2
RAID_YakushimaBoss002001,RAID_YakushimaBoss002,Unique_YakushimaBoss002_PhantasmalDeathray,1
RAID_YakushimaBoss002002,RAID_YakushimaBoss002,Unique_YakushimaBoss002_PhantasmalBolt,2
RAID_YakushimaBoss002_Hand_Left001,RAID_YakushimaBoss002_Hand_Left,Unique_YakushimaBoss002_PhantasmalEye,1
RAID_YakushimaBoss002_Hand_Left002,RAID_YakushimaBoss002_Hand_Left,Unique_YakushimaBoss002_PhantasmalBolt,2
RAID_YakushimaBoss002_Hand_Left003,RAID_YakushimaBoss002_Hand_Left,Unique_YakushimaBoss002_PhantasmalSphere,3
RAID_YakushimaBoss002_Hand_Right001,RAID_YakushimaBoss002_Hand_Right,Unique_YakushimaBoss002_PhantasmalEye,1
RAID_YakushimaBoss002_Hand_Right002,RAID_YakushimaBoss002_Hand_Right,Unique_YakushimaBoss002_PhantasmalBolt,2
RAID_YakushimaBoss002_Hand_Right003,RAID_YakushimaBoss002_Hand_Right,Unique_YakushimaBoss002_PhantasmalSphere,3
RAID_YakushimaBoss001_Green001,RAID_YakushimaBoss001_Green,Unique_YakushimaBoss001_Green_PhantasmalBolt,1
RAID_YakushimaBoss001_Green002,RAID_YakushimaBoss001_Green,Unique_YakushimaBoss001_Green_PhantasmalEye,2
RAID_YakushimaBoss001_Green003,RAID_YakushimaBoss001_Green,Unique_YakushimaBoss001_Green_PhantasmalSphere,3
RAID_YakushimaBoss001_Green004,RAID_YakushimaBoss001_Green,Unique_YakushimaBoss001_Green_PhantasmalDeathray,4
YakushimaMonster001001,YakushimaMonster001,Unique_YakushimaMonster001_SlimePress_Leaf,1
BOSS_YakushimaMonster001001,BOSS_YakushimaMonster001,Unique_YakushimaMonster001_SlimePress_Leaf,1
YakushimaMonster001_Blue001,YakushimaMonster001_Blue,Unique_YakushimaMonster001_SlimePress_Water,1
BOSS_YakushimaMonster001_Blue001,BOSS_YakushimaMonster001_Blue,Unique_YakushimaMonster001_SlimePress_Water,1
YakushimaMonster001_Red001,YakushimaMonster001_Red,Unique_YakushimaMonster001_SlimePress_Fire,1
BOSS_YakushimaMonster001_Red001,BOSS_YakushimaMonster001_Red,Unique_YakushimaMonster001_SlimePress_Fire,1
YakushimaMonster001_Purple001,YakushimaMonster001_Purple,Unique_YakushimaMonster001_SlimePress_Dark,1
BOSS_YakushimaMonster001_Purple001,BOSS_YakushimaMonster001_Purple,Unique_YakushimaMonster001_SlimePress_Dark,1
YakushimaMonster001_Pink001,YakushimaMonster001_Pink,Unique_YakushimaMonster001_SlimePress_Normal,1
BOSS_YakushimaMonster001_Pink001,BOSS_YakushimaMonster001_Pink,Unique_YakushimaMonster001_SlimePress_Normal,1
YakushimaMonster001_Rainbow001,YakushimaMonster001_Rainbow,Unique_YakushimaMonster001_SlimePress_Rainbow,1
BOSS_YakushimaMonster001_Rainbow001,BOSS_YakushimaMonster001_Rainbow,Unique_YakushimaMonster001_SlimePress_Rainbow,1
YakushimaMonster002001,YakushimaMonster002,Unique_YakushimaMonster002_SwordCharge,1
BOSS_YakushimaMonster002001,BOSS_YakushimaMonster002,Unique_YakushimaMonster002_SwordCharge,1
YakushimaMonster003001,YakushimaMonster003,Unique_YakushimaMonster003_BatCharge,1
BOSS_YakushimaMonster003001,BOSS_YakushimaMonster003,Unique_YakushimaMonster003_BatCharge,1
YakushimaMonster003_Purple001,YakushimaMonster003_Purple,Unique_YakushimaMonster003_BatCharge,1
BOSS_YakushimaMonster003_Purple001,BOSS_YakushimaMonster003_Purple,Unique_YakushimaMonster003_BatCharge,1
YakushimaBoss001_Small001,YakushimaBoss001_Small,Unique_YakushimaBoss001_Small_DemonEyeCharge,1
BOSS_YakushimaBoss001_Small001,BOSS_YakushimaBoss001_Small,Unique_YakushimaBoss001_Small_DemonEyeCharge,1
Quest_Farmer03_SheepBall001,Quest_Farmer03_SheepBall,Unique_SheepBall_Roll,1
Quest_Farmer03_SheepBall007,Quest_Farmer03_SheepBall,AirCanon,7
Quest_Farmer03_SheepBall015,Quest_Farmer03_SheepBall,PowerShot,15
Quest_Farmer03_SheepBall022,Quest_Farmer03_SheepBall,SelfDestruct,22
Quest_Farmer03_SheepBall030,Quest_Farmer03_SheepBall,ThunderBall,30
Quest_Farmer03_SheepBall040,Quest_Farmer03_SheepBall,PowerBall,40
Quest_Farmer03_SheepBall050,Quest_Farmer03_SheepBall,HyperBeam,50
Quest_Farmer03_SheepBall070,Quest_Farmer03_SheepBall,HolyBlast,70
Quest_Farmer03_PinkCat001,Quest_Farmer03_PinkCat,Unique_PinkCat_CatPunch,1
Quest_Farmer03_PinkCat007,Quest_Farmer03_PinkCat,AirCanon,7
Quest_Farmer03_PinkCat015,Quest_Farmer03_PinkCat,MudShot,15
Quest_Farmer03_PinkCat022,Quest_Farmer03_PinkCat,PowerShot,22
Quest_Farmer03_PinkCat030,Quest_Farmer03_PinkCat,WindCutter,30
Quest_Farmer03_PinkCat040,Quest_Farmer03_PinkCat,SeedMachinegun,40
Quest_Farmer03_PinkCat050,Quest_Farmer03_PinkCat,HyperBeam,50
Quest_Farmer03_PinkCat070,Quest_Farmer03_PinkCat,HolyBlast,70
GrassBoss001,GrassBoss,Weapon_Use,1
RAID_YakushimaBoss002_2001,RAID_YakushimaBoss002_2,Unique_YakushimaBoss002_2_PhantasmalDeathray,1
RAID_YakushimaBoss002_2002,RAID_YakushimaBoss002_2,Unique_YakushimaBoss002_2_PhantasmalBolt,2
RAID_YakushimaBoss002_Hand_Left_2001,RAID_YakushimaBoss002_Hand_Left_2,Unique_YakushimaBoss002_2_PhantasmalEye,1
RAID_YakushimaBoss002_Hand_Left_2002,RAID_YakushimaBoss002_Hand_Left_2,Unique_YakushimaBoss002_2_PhantasmalBolt,2
RAID_YakushimaBoss002_Hand_Left_2003,RAID_YakushimaBoss002_Hand_Left_2,Unique_YakushimaBoss002_2_PhantasmalSphere,3
RAID_YakushimaBoss002_Hand_Right_2001,RAID_YakushimaBoss002_Hand_Right_2,Unique_YakushimaBoss002_2_PhantasmalEye,1
RAID_YakushimaBoss002_Hand_Right_2002,RAID_YakushimaBoss002_Hand_Right_2,Unique_YakushimaBoss002_2_PhantasmalBolt,2
RAID_YakushimaBoss002_Hand_Right_2003,RAID_YakushimaBoss002_Hand_Right_2,Unique_YakushimaBoss002_2_PhantasmalSphere,3
RAID_YakushimaBoss001_Green_2001,RAID_YakushimaBoss001_Green_2,Unique_YakushimaBoss001_Green_2_PhantasmalBolt,1
RAID_YakushimaBoss001_Green_2002,RAID_YakushimaBoss001_Green_2,Unique_YakushimaBoss001_Green_2_PhantasmalEye,2
RAID_YakushimaBoss001_Green_2003,RAID_YakushimaBoss001_Green_2,Unique_YakushimaBoss001_Green_2_PhantasmalSphere,3
RAID_YakushimaBoss001_Green_2004,RAID_YakushimaBoss001_Green_2,Unique_YakushimaBoss001_Green_2_PhantasmalDeathray,4
KingWhale001,KingWhale,Unique_KingWhale_HomingBubble,1
KingWhale007,KingWhale,CreepingBubble,7
KingWhale015,KingWhale,Unique_KingWhale_AquaBlade,15
KingWhale022,KingWhale,Unique_KingWhale_WaveTackle,22
KingWhale030,KingWhale,Unique_KingWhale_Maelstrom,30
KingWhale040,KingWhale,Unique_KingWhale_Breaching,40
KingWhale050,KingWhale,HolyBlast,50
KingWhale060,KingWhale,Unique_KingWhale_AquaTornado,60
BOSS_KingWhale001,BOSS_KingWhale,Unique_KingWhale_HomingBubble,1
BOSS_KingWhale007,BOSS_KingWhale,CreepingBubble,7
BOSS_KingWhale015,BOSS_KingWhale,Unique_KingWhale_AquaBlade,15
BOSS_KingWhale022,BOSS_KingWhale,Unique_KingWhale_WaveTackle,22
BOSS_KingWhale030,BOSS_KingWhale,Unique_KingWhale_Maelstrom,30
BOSS_KingWhale040,BOSS_KingWhale,Unique_KingWhale_Breaching,40
BOSS_KingWhale050,BOSS_KingWhale,HolyBlast,50
BOSS_KingWhale060,BOSS_KingWhale,Unique_KingWhale_AquaTornado,60
BOSS_KingWhale_otomo001,BOSS_KingWhale_otomo,Unique_KingWhale_HomingBubble,1
BOSS_KingWhale_otomo007,BOSS_KingWhale_otomo,CreepingBubble,7
BOSS_KingWhale_otomo015,BOSS_KingWhale_otomo,Unique_KingWhale_AquaBlade,15
BOSS_KingWhale_otomo022,BOSS_KingWhale_otomo,Unique_KingWhale_WaveTackle,22
BOSS_KingWhale_otomo030,BOSS_KingWhale_otomo,Unique_KingWhale_Maelstrom,30
BOSS_KingWhale_otomo040,BOSS_KingWhale_otomo,Unique_KingWhale_Breaching,40
BOSS_KingWhale_otomo050,BOSS_KingWhale_otomo,HolyBlast,50
BOSS_KingWhale_otomo060,BOSS_KingWhale_otomo,Unique_KingWhale_AquaTornado,60
RAID_LegendDeer001,RAID_LegendDeer,RootLance,1
RAID_LegendDeer002,RAID_LegendDeer,CrossWind,2
RAID_LegendDeer003,RAID_LegendDeer,SolarBeam,3
RAID_LegendDeer004,RAID_LegendDeer,SeaGush,4
RAID_LegendDeer005,RAID_LegendDeer,WallSplash,5
RAID_LegendDeer006,RAID_LegendDeer,RipTide,6
RAID_LegendDeer007,RAID_LegendDeer,WindBurst,7
RAID_LegendDeer_2001,RAID_LegendDeer_2,RootLance,1
RAID_LegendDeer_2002,RAID_LegendDeer_2,CrossWind,2
RAID_LegendDeer_2003,RAID_LegendDeer_2,SolarBeam,3
RAID_LegendDeer_2004,RAID_LegendDeer_2,SeaGush,4
RAID_LegendDeer_2005,RAID_LegendDeer_2,WallSplash,5
RAID_LegendDeer_2006,RAID_LegendDeer_2,RipTide,6
RAID_LegendDeer_2007,RAID_LegendDeer_2,WindBurst,7
LegendDeer001,LegendDeer,PowerShot,1
LegendDeer007,LegendDeer,PowerBall,7
LegendDeer015,LegendDeer,HolyBlast,15
LegendDeer022,LegendDeer,RadiantBarrage,22
LegendDeer030,LegendDeer,Unique_LegendDeer_RadiantWingRush,30
LegendDeer040,LegendDeer,Unique_LegendDeer_WarpPillarBurst,40
LegendDeer050,LegendDeer,Unique_LegendDeer_RadiantPurge_Otomo,50
LegendDeer070,LegendDeer,WindBurst,70
BOSS_LegendDeer001,BOSS_LegendDeer,PowerShot,1
BOSS_LegendDeer007,BOSS_LegendDeer,PowerBall,7
BOSS_LegendDeer015,BOSS_LegendDeer,HolyBlast,15
BOSS_LegendDeer022,BOSS_LegendDeer,RadiantBarrage,22
BOSS_LegendDeer030,BOSS_LegendDeer,Unique_LegendDeer_RadiantWingRush,30
BOSS_LegendDeer040,BOSS_LegendDeer,Unique_LegendDeer_WarpPillarBurst,40
BOSS_LegendDeer050,BOSS_LegendDeer,Unique_LegendDeer_RadiantPurge_Otomo,50
BOSS_LegendDeer070,BOSS_LegendDeer,WindBurst,70
BrownRabbit001,BrownRabbit,MudShot,1
BrownRabbit007,BrownRabbit,StoneShotgun,7
BrownRabbit015,BrownRabbit,ThrowRock,15
BrownRabbit022,BrownRabbit,SandTornado,22
BrownRabbit030,BrownRabbit,Tremor,30
BrownRabbit040,BrownRabbit,RockLance,40
BrownRabbit050,BrownRabbit,SandTwister,50
BrownRabbit070,BrownRabbit,RockBeat,70
BOSS_BrownRabbit001,BOSS_BrownRabbit,MudShot,1
BOSS_BrownRabbit007,BOSS_BrownRabbit,StoneShotgun,7
BOSS_BrownRabbit015,BOSS_BrownRabbit,ThrowRock,15
BOSS_BrownRabbit022,BOSS_BrownRabbit,SandTornado,22
BOSS_BrownRabbit030,BOSS_BrownRabbit,Tremor,30
BOSS_BrownRabbit040,BOSS_BrownRabbit,RockLance,40
BOSS_BrownRabbit050,BOSS_BrownRabbit,SandTwister,50
BOSS_BrownRabbit070,BOSS_BrownRabbit,RockBeat,70
VolcanoDragon001,VolcanoDragon,FireSeed,1
VolcanoDragon007,VolcanoDragon,Flamethrower,7
VolcanoDragon015,VolcanoDragon,FlameWall,15
VolcanoDragon022,VolcanoDragon,Tremor,22
VolcanoDragon030,VolcanoDragon,Eruption,30
VolcanoDragon040,VolcanoDragon,RockBeat,40
VolcanoDragon050,VolcanoDragon,Unique_VolcanoDragon_MagmaSpit,50
VolcanoDragon070,VolcanoDragon,Unique_VolcanoDragon_VolcanicLaser,70
BOSS_VolcanoDragon001,BOSS_VolcanoDragon,FireSeed,1
BOSS_VolcanoDragon007,BOSS_VolcanoDragon,Flamethrower,7
BOSS_VolcanoDragon015,BOSS_VolcanoDragon,FlameWall,15
BOSS_VolcanoDragon022,BOSS_VolcanoDragon,Tremor,22
BOSS_VolcanoDragon030,BOSS_VolcanoDragon,Eruption,30
BOSS_VolcanoDragon040,BOSS_VolcanoDragon,RockBeat,40
BOSS_VolcanoDragon050,BOSS_VolcanoDragon,Unique_VolcanoDragon_MagmaSpit,50
BOSS_VolcanoDragon070,BOSS_VolcanoDragon,Unique_VolcanoDragon_VolcanicLaser,70
PREDATOR_VolcanoDragon001,PREDATOR_VolcanoDragon,FireSeed,1
PREDATOR_VolcanoDragon007,PREDATOR_VolcanoDragon,Flamethrower,7
PREDATOR_VolcanoDragon010,PREDATOR_VolcanoDragon,PredatorWave,10
PREDATOR_VolcanoDragon015,PREDATOR_VolcanoDragon,FlameWall,15
PREDATOR_VolcanoDragon020,PREDATOR_VolcanoDragon,PredatorLockon,20
PREDATOR_VolcanoDragon022,PREDATOR_VolcanoDragon,Tremor,22
PREDATOR_VolcanoDragon029,PREDATOR_VolcanoDragon,Eruption,29
PREDATOR_VolcanoDragon030,PREDATOR_VolcanoDragon,PredatorBeam,30
PREDATOR_VolcanoDragon040,PREDATOR_VolcanoDragon,RockBeat,40
PREDATOR_VolcanoDragon050,PREDATOR_VolcanoDragon,Unique_VolcanoDragon_MagmaSpit,50
PREDATOR_VolcanoDragon070,PREDATOR_VolcanoDragon,Unique_VolcanoDragon_VolcanicLaser,70
VolcanoDragon_Ice001,VolcanoDragon_Ice,BlizzardLance,1
VolcanoDragon_Ice007,VolcanoDragon_Ice,FrostBreath,7
VolcanoDragon_Ice015,VolcanoDragon_Ice,IcicleLine,15
VolcanoDragon_Ice022,VolcanoDragon_Ice,Tremor,22
VolcanoDragon_Ice030,VolcanoDragon_Ice,IcicleThrow,30
VolcanoDragon_Ice040,VolcanoDragon_Ice,RockBeat,40
VolcanoDragon_Ice050,VolcanoDragon_Ice,Unique_VolcanoDragon_Ice_IcicleSpit,50
VolcanoDragon_Ice070,VolcanoDragon_Ice,Unique_VolcanoDragon_Ice_IceLaser,70
BOSS_VolcanoDragon_Ice001,BOSS_VolcanoDragon_Ice,BlizzardLance,1
BOSS_VolcanoDragon_Ice007,BOSS_VolcanoDragon_Ice,FrostBreath,7
BOSS_VolcanoDragon_Ice015,BOSS_VolcanoDragon_Ice,IcicleLine,15
BOSS_VolcanoDragon_Ice022,BOSS_VolcanoDragon_Ice,Tremor,22
BOSS_VolcanoDragon_Ice030,BOSS_VolcanoDragon_Ice,IcicleThrow,30
BOSS_VolcanoDragon_Ice040,BOSS_VolcanoDragon_Ice,RockBeat,40
BOSS_VolcanoDragon_Ice050,BOSS_VolcanoDragon_Ice,Unique_VolcanoDragon_Ice_IcicleSpit,50
BOSS_VolcanoDragon_Ice070,BOSS_VolcanoDragon_Ice,Unique_VolcanoDragon_Ice_IceLaser,70
HoodGhost001,HoodGhost,DarkBall,1
HoodGhost007,HoodGhost,DarkCanon,7
HoodGhost015,HoodGhost,DarkWave,15
HoodGhost022,HoodGhost,GhostFlame,22
HoodGhost030,HoodGhost,ShadowBall,30
HoodGhost040,HoodGhost,Apocalypse,40
HoodGhost050,HoodGhost,DarkLaser,50
HoodGhost070,HoodGhost,DarkLegion,70
BOSS_HoodGhost001,BOSS_HoodGhost,DarkBall,1
BOSS_HoodGhost007,BOSS_HoodGhost,DarkCanon,7
BOSS_HoodGhost015,BOSS_HoodGhost,DarkWave,15
BOSS_HoodGhost022,BOSS_HoodGhost,GhostFlame,22
BOSS_HoodGhost030,BOSS_HoodGhost,ShadowBall,30
BOSS_HoodGhost040,BOSS_HoodGhost,Apocalypse,40
BOSS_HoodGhost050,BOSS_HoodGhost,DarkLaser,50
BOSS_HoodGhost070,BOSS_HoodGhost,DarkLegion,70
Sekhmet001,Sekhmet,MudShot,1
Sekhmet007,Sekhmet,PowerShot,7
Sekhmet015,Sekhmet,StoneShotgun,15
Sekhmet022,Sekhmet,AirBlade,22
Sekhmet030,Sekhmet,Unique_Sekhmet_SomersaultScratch,30
Sekhmet040,Sekhmet,Unique_Sekhmet_RollingScratch,40
Sekhmet050,Sekhmet,SandTwister,50
Sekhmet070,Sekhmet,RockBeat,70
BOSS_Sekhmet001,BOSS_Sekhmet,MudShot,1
BOSS_Sekhmet007,BOSS_Sekhmet,PowerShot,7
BOSS_Sekhmet015,BOSS_Sekhmet,StoneShotgun,15
BOSS_Sekhmet022,BOSS_Sekhmet,AirBlade,22
BOSS_Sekhmet030,BOSS_Sekhmet,Unique_Sekhmet_SomersaultScratch,30
BOSS_Sekhmet040,BOSS_Sekhmet,Unique_Sekhmet_RollingScratch,40
BOSS_Sekhmet050,BOSS_Sekhmet,SandTwister,50
BOSS_Sekhmet070,BOSS_Sekhmet,RockBeat,70
ElecLizard001,ElecLizard,ThunderSpear,1
ElecLizard007,ElecLizard,ElecWave,7
ElecLizard015,ElecLizard,ThunderFunnel,15
ElecLizard022,ElecLizard,LineThunder,22
ElecLizard030,ElecLizard,TriSpark,30
ElecLizard040,ElecLizard,Thunderbolt,40
ElecLizard050,ElecLizard,RangeThunder,50
ElecLizard070,ElecLizard,Railbolt,70
BOSS_ElecLizard001,BOSS_ElecLizard,ThunderSpear,1
BOSS_ElecLizard007,BOSS_ElecLizard,ElecWave,7
BOSS_ElecLizard015,BOSS_ElecLizard,ThunderFunnel,15
BOSS_ElecLizard022,BOSS_ElecLizard,LineThunder,22
BOSS_ElecLizard030,BOSS_ElecLizard,TriSpark,30
BOSS_ElecLizard040,BOSS_ElecLizard,Thunderbolt,40
BOSS_ElecLizard050,BOSS_ElecLizard,RangeThunder,50
BOSS_ElecLizard070,BOSS_ElecLizard,Railbolt,70
RockBeast001,RockBeast,MudShot,1
RockBeast007,RockBeast,StoneShotgun,7
RockBeast015,RockBeast,ThrowRock,15
RockBeast022,RockBeast,Tremor,22
RockBeast030,RockBeast,RockLance,30
RockBeast040,RockBeast,SandTwister,40
RockBeast050,RockBeast,Unique_RockBeast_RockHorn,50
RockBeast070,RockBeast,RockBeat,70
BOSS_RockBeast001,BOSS_RockBeast,MudShot,1
BOSS_RockBeast007,BOSS_RockBeast,StoneShotgun,7
BOSS_RockBeast015,BOSS_RockBeast,ThrowRock,15
BOSS_RockBeast022,BOSS_RockBeast,Tremor,22
BOSS_RockBeast030,BOSS_RockBeast,RockLance,30
BOSS_RockBeast040,BOSS_RockBeast,SandTwister,40
BOSS_RockBeast050,BOSS_RockBeast,Unique_RockBeast_RockHorn,50
BOSS_RockBeast070,BOSS_RockBeast,RockBeat,70
RockBeast_Ice001,RockBeast_Ice,IceMissile,1
RockBeast_Ice007,RockBeast_Ice,IceBlade,7
RockBeast_Ice015,RockBeast_Ice,BlizzardLance,15
RockBeast_Ice022,RockBeast_Ice,IcicleLine,22
RockBeast_Ice030,RockBeast_Ice,IcicleThrow,30
RockBeast_Ice040,RockBeast_Ice,DiamondFall,40
RockBeast_Ice050,RockBeast_Ice,Unique_RockBeast_Ice_IceHorn,50
RockBeast_Ice070,RockBeast_Ice,IceAge,70
BOSS_RockBeast_Ice001,BOSS_RockBeast_Ice,IceMissile,1
BOSS_RockBeast_Ice007,BOSS_RockBeast_Ice,IceBlade,7
BOSS_RockBeast_Ice015,BOSS_RockBeast_Ice,BlizzardLance,15
BOSS_RockBeast_Ice022,BOSS_RockBeast_Ice,IcicleLine,22
BOSS_RockBeast_Ice030,BOSS_RockBeast_Ice,IcicleThrow,30
BOSS_RockBeast_Ice040,BOSS_RockBeast_Ice,DiamondFall,40
BOSS_RockBeast_Ice050,BOSS_RockBeast_Ice,Unique_RockBeast_Ice_IceHorn,50
BOSS_RockBeast_Ice070,BOSS_RockBeast_Ice,IceAge,70
ThunderFluffyBird001,ThunderFluffyBird,SpreadPulse,1
ThunderFluffyBird007,ThunderFluffyBird,ElecWave,7
ThunderFluffyBird015,ThunderFluffyBird,ThunderBall,15
ThunderFluffyBird022,ThunderFluffyBird,AirBlade,22
ThunderFluffyBird030,ThunderFluffyBird,ThreeThunder,30
ThunderFluffyBird040,ThunderFluffyBird,LightningStrike,40
ThunderFluffyBird050,ThunderFluffyBird,ThunderRain,50
ThunderFluffyBird070,ThunderFluffyBird,ThunderStorm,70
BOSS_ThunderFluffyBird001,BOSS_ThunderFluffyBird,SpreadPulse,1
BOSS_ThunderFluffyBird007,BOSS_ThunderFluffyBird,ElecWave,7
BOSS_ThunderFluffyBird015,BOSS_ThunderFluffyBird,ThunderBall,15
BOSS_ThunderFluffyBird022,BOSS_ThunderFluffyBird,AirBlade,22
BOSS_ThunderFluffyBird030,BOSS_ThunderFluffyBird,ThreeThunder,30
BOSS_ThunderFluffyBird040,BOSS_ThunderFluffyBird,LightningStrike,40
BOSS_ThunderFluffyBird050,BOSS_ThunderFluffyBird,ThunderRain,50
BOSS_ThunderFluffyBird070,BOSS_ThunderFluffyBird,ThunderStorm,70
MoonChild001,MoonChild,DarkCanon,1
MoonChild007,MoonChild,DarkArrow,7
MoonChild015,MoonChild,Commet,15
MoonChild022,MoonChild,ShadowBall,22
MoonChild030,MoonChild,ThreeCommet,30
MoonChild040,MoonChild,StarMine,40
MoonChild050,MoonChild,DragonMeteor,50
MoonChild070,MoonChild,DarkLegion,70
BOSS_MoonChild001,BOSS_MoonChild,DarkCanon,1
BOSS_MoonChild007,BOSS_MoonChild,DarkArrow,7
BOSS_MoonChild015,BOSS_MoonChild,Commet,15
BOSS_MoonChild022,BOSS_MoonChild,ShadowBall,22
BOSS_MoonChild030,BOSS_MoonChild,ThreeCommet,30
BOSS_MoonChild040,BOSS_MoonChild,StarMine,40
BOSS_MoonChild050,BOSS_MoonChild,DragonMeteor,50
BOSS_MoonChild070,BOSS_MoonChild,DarkLegion,70
SnakeGirl001,SnakeGirl,PoisonFog,1
SnakeGirl007,SnakeGirl,PoisonShot,7
SnakeGirl015,SnakeGirl,DarkWave,15
SnakeGirl022,SnakeGirl,GhostFlame,22
SnakeGirl030,SnakeGirl,BubbleShower,30
SnakeGirl040,SnakeGirl,DarkLaser,40
SnakeGirl050,SnakeGirl,DarkLegion,50
SnakeGirl070,SnakeGirl,Unique_SnakeGirl_SnakeShot,70
BOSS_SnakeGirl001,BOSS_SnakeGirl,PoisonFog,1
BOSS_SnakeGirl007,BOSS_SnakeGirl,PoisonShot,7
BOSS_SnakeGirl015,BOSS_SnakeGirl,DarkWave,15
BOSS_SnakeGirl022,BOSS_SnakeGirl,GhostFlame,22
BOSS_SnakeGirl030,BOSS_SnakeGirl,BubbleShower,30
BOSS_SnakeGirl040,BOSS_SnakeGirl,DarkLaser,40
BOSS_SnakeGirl050,BOSS_SnakeGirl,DarkLegion,50
BOSS_SnakeGirl070,BOSS_SnakeGirl,Unique_SnakeGirl_SnakeShot,70
PREDATOR_SnakeGirl001,PREDATOR_SnakeGirl,PoisonFog,1
PREDATOR_SnakeGirl007,PREDATOR_SnakeGirl,PoisonShot,7
PREDATOR_SnakeGirl010,PREDATOR_SnakeGirl,PredatorWave,10
PREDATOR_SnakeGirl020,PREDATOR_SnakeGirl,PredatorLockon,20
PREDATOR_SnakeGirl022,PREDATOR_SnakeGirl,GhostFlame,22
PREDATOR_SnakeGirl029,PREDATOR_SnakeGirl,BubbleShower,29
PREDATOR_SnakeGirl030,PREDATOR_SnakeGirl,PredatorBeam,30
PREDATOR_SnakeGirl050,PREDATOR_SnakeGirl,DarkLegion,50
PREDATOR_SnakeGirl070,PREDATOR_SnakeGirl,Unique_SnakeGirl_SnakeShot,70
ClownRabbit001,ClownRabbit,FireSeed,1
ClownRabbit007,ClownRabbit,Flamethrower,7
ClownRabbit015,ClownRabbit,FlameWall,15
ClownRabbit022,ClownRabbit,FlameFunnel,22
ClownRabbit030,ClownRabbit,Eruption,30
ClownRabbit040,ClownRabbit,Inferno,40
ClownRabbit050,ClownRabbit,FireBall,50
ClownRabbit070,ClownRabbit,Unique_ClownRabbit_TrickShow,70
BOSS_ClownRabbit001,BOSS_ClownRabbit,FireSeed,1
BOSS_ClownRabbit007,BOSS_ClownRabbit,Flamethrower,7
BOSS_ClownRabbit015,BOSS_ClownRabbit,FlameWall,15
BOSS_ClownRabbit022,BOSS_ClownRabbit,FlameFunnel,22
BOSS_ClownRabbit030,BOSS_ClownRabbit,Eruption,30
BOSS_ClownRabbit040,BOSS_ClownRabbit,Inferno,40
BOSS_ClownRabbit050,BOSS_ClownRabbit,FireBall,50
BOSS_ClownRabbit070,BOSS_ClownRabbit,Unique_ClownRabbit_TrickShow,70
SmallYeti001,SmallYeti,IceMissile,1
SmallYeti007,SmallYeti,IceBlade,7
SmallYeti015,SmallYeti,BlizzardLance,15
SmallYeti022,SmallYeti,FrostBreath,22
SmallYeti030,SmallYeti,IciclePierce,30
SmallYeti040,SmallYeti,IcicleLine,40
SmallYeti050,SmallYeti,IcicleThrow,50
SmallYeti070,SmallYeti,DiamondFall,70
BOSS_SmallYeti001,BOSS_SmallYeti,IceMissile,1
BOSS_SmallYeti007,BOSS_SmallYeti,IceBlade,7
BOSS_SmallYeti015,BOSS_SmallYeti,BlizzardLance,15
BOSS_SmallYeti022,BOSS_SmallYeti,FrostBreath,22
BOSS_SmallYeti030,BOSS_SmallYeti,IciclePierce,30
BOSS_SmallYeti040,BOSS_SmallYeti,IcicleLine,40
BOSS_SmallYeti050,BOSS_SmallYeti,IcicleThrow,50
BOSS_SmallYeti070,BOSS_SmallYeti,DiamondFall,70
CactusDoll001,CactusDoll,SeedMachinegun,1
CactusDoll007,CactusDoll,SeedMine,7
CactusDoll015,CactusDoll,RootAttack,15
CactusDoll022,CactusDoll,RootLance,22
CactusDoll030,CactusDoll,ReflectiveShuriken,30
CactusDoll040,CactusDoll,SolarBeam,40
CactusDoll050,CactusDoll,CrossWind,50
CactusDoll070,CactusDoll,WindBurst,70
BOSS_CactusDoll001,BOSS_CactusDoll,SeedMachinegun,1
BOSS_CactusDoll007,BOSS_CactusDoll,SeedMine,7
BOSS_CactusDoll015,BOSS_CactusDoll,RootAttack,15
BOSS_CactusDoll022,BOSS_CactusDoll,RootLance,22
BOSS_CactusDoll030,BOSS_CactusDoll,ReflectiveShuriken,30
BOSS_CactusDoll040,BOSS_CactusDoll,SolarBeam,40
BOSS_CactusDoll050,BOSS_CactusDoll,CrossWind,50
BOSS_CactusDoll070,BOSS_CactusDoll,WindBurst,70
CactusDoll_Dark001,CactusDoll_Dark,PoisonShot,1
CactusDoll_Dark007,CactusDoll_Dark,SeedMine,7
CactusDoll_Dark015,CactusDoll_Dark,BubbleShower,15
