RowName,BPClass
GYM_SnowTigerBeastman_2,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SnowTigerBeastman/BP_SnowTigerBeastman_GYM_Hard.BP_SnowTigerBeastman_GYM_Hard_C
NPC_Viking_Tower,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Viking_BOSS_Tower.BP_NPC_Viking_BOSS_Tower_C
NPC_VikingElite_Tower,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_VikingElite_BOSS_Tower.BP_NPC_VikingElite_BOSS_Tower_C
NPC_Male_NinjaElite01_Invader,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_NinjaElite01_Invader.BP_NPC_Male_NinjaElite01_Invader_C
NPC_VikingElite_Invader,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_VikingElite_Invader.BP_NPC_VikingElite_Invader_C
NPC_Male_Soldier02_Invader,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Soldier02_Invader.BP_NPC_Male_Soldier02_Invader_C
NPC_Female_Soldier03_Invader,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Soldier03_Invader.BP_NPC_Female_Soldier03_Invader_C
NPC_Female_Soldier04_Invader,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Soldier04_Invader.BP_NPC_Female_Soldier04_Invader_C
WingGolem_Oilrig,/Game/Pal/Blueprint/Character/Monster/PalActorBP/WingGolem/BP_WingGolem_Oilrig.BP_WingGolem_Oilrig_C
DarkAlien_Oilrig,/Game/Pal/Blueprint/Character/Monster/PalActorBP/DarkAlien/BP_DarkAlien_Oilrig.BP_DarkAlien_Oilrig_C
Horus_Oilrig,/Game/Pal/Blueprint/Character/Monster/PalActorBP/Horus/BP_Horus_Oilrig.BP_Horus_Oilrig_C
Baphomet_Dark_Oilrig,/Game/Pal/Blueprint/Character/Monster/PalActorBP/Baphomet/BP_Baphomet_Dark_Oilrig.BP_Baphomet_Dark_Oilrig_C
HadesBird_Oilrig,/Game/Pal/Blueprint/Character/Monster/PalActorBP/HadesBird/BP_HadesBird_Oilrig.BP_HadesBird_Oilrig_C
LizardMan_Oilrig,/Game/Pal/Blueprint/Character/Monster/PalActorBP/LizardMan/BP_LizardMan_Oilrig.BP_LizardMan_Oilrig_C
NPC_Reward_Emote_GeneralRnd_A,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_GeneralRnd_A.BP_NPC_Reward_Emote_GeneralRnd_A_C
NPC_Reward_Emote_GeneralRnd_B,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_GeneralRnd_B.BP_NPC_Reward_Emote_GeneralRnd_B_C
NPC_Reward_Emote_GeneralRnd_C,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_GeneralRnd_C.BP_NPC_Reward_Emote_GeneralRnd_C_C
NPC_Reward_Emote_GeneralRnd_D,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_GeneralRnd_D.BP_NPC_Reward_Emote_GeneralRnd_D_C
NPC_Reward_Emote_GeneralRnd_E,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_GeneralRnd_E.BP_NPC_Reward_Emote_GeneralRnd_E_C
NPC_Reward_Emote_GeneralRnd_F,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_GeneralRnd_F.BP_NPC_Reward_Emote_GeneralRnd_F_C
NPC_Reward_Emote_GeneralRnd_G,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_GeneralRnd_G.BP_NPC_Reward_Emote_GeneralRnd_G_C
NPC_Reward_Emote_GeneralRnd_H,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_GeneralRnd_H.BP_NPC_Reward_Emote_GeneralRnd_H_C
NPC_Reward_Emote_GeneralRnd_I,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_GeneralRnd_I.BP_NPC_Reward_Emote_GeneralRnd_I_C
NPC_Reward_Emote_location_A_01,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_A_01.BP_NPC_Reward_Emote_location_A_01_C
NPC_Reward_Emote_location_A_02,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_A_02.BP_NPC_Reward_Emote_location_A_02_C
NPC_Reward_Emote_location_B_01,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_B_01.BP_NPC_Reward_Emote_location_B_01_C
NPC_Reward_Emote_location_B_02,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_B_02.BP_NPC_Reward_Emote_location_B_02_C
NPC_Reward_Emote_location_C_01,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_C_01.BP_NPC_Reward_Emote_location_C_01_C
NPC_Reward_Emote_location_C_02,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_C_02.BP_NPC_Reward_Emote_location_C_02_C
NPC_Reward_Emote_location_D_01,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_D_01.BP_NPC_Reward_Emote_location_D_01_C
NPC_Reward_Emote_location_D_02,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_D_02.BP_NPC_Reward_Emote_location_D_02_C
NPC_Reward_Emote_location_E_01,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_E_01.BP_NPC_Reward_Emote_location_E_01_C
NPC_Reward_Emote_location_E_02,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_E_02.BP_NPC_Reward_Emote_location_E_02_C
NPC_Reward_Emote_location_F_01,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_F_01.BP_NPC_Reward_Emote_location_F_01_C
NPC_Reward_Emote_location_F_02,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_F_02.BP_NPC_Reward_Emote_location_F_02_C
NPC_Reward_Emote_location_G_01,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_G_01.BP_NPC_Reward_Emote_location_G_01_C
NPC_Reward_Emote_location_G_02,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_G_02.BP_NPC_Reward_Emote_location_G_02_C
NPC_Reward_Emote_location_H_01,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_H_01.BP_NPC_Reward_Emote_location_H_01_C
NPC_Reward_Emote_location_H_02,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_H_02.BP_NPC_Reward_Emote_location_H_02_C
NPC_Reward_Emote_location_I_01,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_I_01.BP_NPC_Reward_Emote_location_I_01_C
NPC_Reward_Emote_location_I_02,/Game/Pal/Blueprint/Character/NPC/Normal/Emote/BP_NPC_Reward_Emote_location_I_02.BP_NPC_Reward_Emote_location_I_02_C
NPC_PalDisplay_A,/Game/Pal/Blueprint/Character/NPC/Normal/PalDisplay/BP_NPC_PalDisplay_A.BP_NPC_PalDisplay_A_C
NPC_PalDisplay_B,/Game/Pal/Blueprint/Character/NPC/Normal/PalDisplay/BP_NPC_PalDisplay_B.BP_NPC_PalDisplay_B_C
NPC_PalDisplay_C,/Game/Pal/Blueprint/Character/NPC/Normal/PalDisplay/BP_NPC_PalDisplay_C.BP_NPC_PalDisplay_C_C
NPC_PalDisplay_D,/Game/Pal/Blueprint/Character/NPC/Normal/PalDisplay/BP_NPC_PalDisplay_D.BP_NPC_PalDisplay_D_C
NPC_PalDisplay_E,/Game/Pal/Blueprint/Character/NPC/Normal/PalDisplay/BP_NPC_PalDisplay_E.BP_NPC_PalDisplay_E_C
NPC_PalDisplay_F,/Game/Pal/Blueprint/Character/NPC/Normal/PalDisplay/BP_NPC_PalDisplay_F.BP_NPC_PalDisplay_F_C
NPC_PalDisplay_G,/Game/Pal/Blueprint/Character/NPC/Normal/PalDisplay/BP_NPC_PalDisplay_G.BP_NPC_PalDisplay_G_C
NPC_PalDisplay_H,/Game/Pal/Blueprint/Character/NPC/Normal/PalDisplay/BP_NPC_PalDisplay_H.BP_NPC_PalDisplay_H_C
NPC_PalDisplay_I,/Game/Pal/Blueprint/Character/NPC/Normal/PalDisplay/BP_NPC_PalDisplay_I.BP_NPC_PalDisplay_I_C
NPC_Help01,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Help01.BP_NPC_Help01_C
NPC_Help02,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Help02.BP_NPC_Help02_C
NPC_Help03,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Help03.BP_NPC_Help03_C
NPC_Help04,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Help04.BP_NPC_Help04_C
LeafMomonga,/Game/Pal/Blueprint/Character/Monster/PalActorBP/LeafMomonga/BP_LeafMomonga.BP_LeafMomonga_C
BOSS_LeafMomonga,/Game/Pal/Blueprint/Character/Monster/PalActorBP/LeafMomonga/BP_LeafMomonga_BOSS.BP_LeafMomonga_BOSS_C
IceWitch,/Game/Pal/Blueprint/Character/Monster/PalActorBP/IceWitch/BP_IceWitch.BP_IceWitch_C
BOSS_IceWitch,/Game/Pal/Blueprint/Character/Monster/PalActorBP/IceWitch/BP_IceWitch_BOSS.BP_IceWitch_BOSS_C
ClownRabbit,/Game/Pal/Blueprint/Character/Monster/PalActorBP/ClownRabbit/BP_ClownRabbit.BP_ClownRabbit_C
BOSS_ClownRabbit,/Game/Pal/Blueprint/Character/Monster/PalActorBP/ClownRabbit/BP_ClownRabbit_BOSS.BP_ClownRabbit_BOSS_C
LegendDeer,/Game/Pal/Blueprint/Character/Monster/PalActorBP/LegendDeer/BP_LegendDeer.BP_LegendDeer_C
BOSS_LegendDeer,/Game/Pal/Blueprint/Character/Monster/PalActorBP/LegendDeer/BP_LegendDeer_BOSS.BP_LegendDeer_BOSS_C
SmallYeti,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SmallYeti/BP_SmallYeti.BP_SmallYeti_C
BOSS_SmallYeti,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SmallYeti/BP_SmallYeti_BOSS.BP_SmallYeti_BOSS_C
IceCrocodile,/Game/Pal/Blueprint/Character/Monster/PalActorBP/IceCrocodile/BP_IceCrocodile.BP_IceCrocodile_C
BOSS_IceCrocodile,/Game/Pal/Blueprint/Character/Monster/PalActorBP/IceCrocodile/BP_IceCrocodile_BOSS.BP_IceCrocodile_BOSS_C
CactusDoll,/Game/Pal/Blueprint/Character/Monster/PalActorBP/CactusDoll/BP_CactusDoll.BP_CactusDoll_C
BOSS_CactusDoll,/Game/Pal/Blueprint/Character/Monster/PalActorBP/CactusDoll/BP_CactusDoll_BOSS.BP_CactusDoll_BOSS_C
MushroomLady,/Game/Pal/Blueprint/Character/Monster/PalActorBP/MushroomLady/BP_MushroomLady.BP_MushroomLady_C
BOSS_MushroomLady,/Game/Pal/Blueprint/Character/Monster/PalActorBP/MushroomLady/BP_MushroomLady_BOSS.BP_MushroomLady_BOSS_C
StuffedShark,/Game/Pal/Blueprint/Character/Monster/PalActorBP/StuffedShark/BP_StuffedShark.BP_StuffedShark_C
BOSS_StuffedShark,/Game/Pal/Blueprint/Character/Monster/PalActorBP/StuffedShark/BP_StuffedShark_BOSS.BP_StuffedShark_BOSS_C
FoxExorcist,/Game/Pal/Blueprint/Character/Monster/PalActorBP/FoxExorcist/BP_FoxExorcist.BP_FoxExorcist_C
BOSS_FoxExorcist,/Game/Pal/Blueprint/Character/Monster/PalActorBP/FoxExorcist/BP_FoxExorcist_BOSS.BP_FoxExorcist_BOSS_C
IceSeal,/Game/Pal/Blueprint/Character/Monster/PalActorBP/IceSeal/BP_IceSeal.BP_IceSeal_C
BOSS_IceSeal,/Game/Pal/Blueprint/Character/Monster/PalActorBP/IceSeal/BP_IceSeal_BOSS.BP_IceSeal_BOSS_C
CloverFairy,/Game/Pal/Blueprint/Character/Monster/PalActorBP/CloverFairy/BP_CloverFairy.BP_CloverFairy_C
BOSS_CloverFairy,/Game/Pal/Blueprint/Character/Monster/PalActorBP/CloverFairy/BP_CloverFairy_BOSS.BP_CloverFairy_BOSS_C
ElecPomeranian,/Game/Pal/Blueprint/Character/Monster/PalActorBP/ElecPomeranian/BP_ElecPomeranian.BP_ElecPomeranian_C
BOSS_ElecPomeranian,/Game/Pal/Blueprint/Character/Monster/PalActorBP/ElecPomeranian/BP_ElecPomeranian_BOSS.BP_ElecPomeranian_BOSS_C
GhostBlackCat,/Game/Pal/Blueprint/Character/Monster/PalActorBP/GhostBlackCat/BP_GhostBlackCat.BP_GhostBlackCat_C
BOSS_GhostBlackCat,/Game/Pal/Blueprint/Character/Monster/PalActorBP/GhostBlackCat/BP_GhostBlackCat_BOSS.BP_GhostBlackCat_BOSS_C
ThiefBird,/Game/Pal/Blueprint/Character/Monster/PalActorBP/ThiefBird/BP_ThiefBird.BP_ThiefBird_C
BOSS_ThiefBird,/Game/Pal/Blueprint/Character/Monster/PalActorBP/ThiefBird/BP_ThiefBird_BOSS.BP_ThiefBird_BOSS_C
OniGhostGirl,/Game/Pal/Blueprint/Character/Monster/PalActorBP/OniGhostGirl/BP_OniGhostGirl.BP_OniGhostGirl_C
BOSS_OniGhostGirl,/Game/Pal/Blueprint/Character/Monster/PalActorBP/OniGhostGirl/BP_OniGhostGirl_BOSS.BP_OniGhostGirl_BOSS_C
KingCrab,None
BOSS_KingCrab,None
Plesiosaur,/Game/Pal/Blueprint/Character/Monster/PalActorBP/Plesiosaur/BP_Plesiosaur.BP_Plesiosaur_C
BOSS_Plesiosaur,/Game/Pal/Blueprint/Character/Monster/PalActorBP/Plesiosaur/BP_Plesiosaur_BOSS.BP_Plesiosaur_BOSS_C
TropicalOstrich,/Game/Pal/Blueprint/Character/Monster/PalActorBP/TropicalOstrich/BP_TropicalOstrich.BP_TropicalOstrich_C
BOSS_TropicalOstrich,/Game/Pal/Blueprint/Character/Monster/PalActorBP/TropicalOstrich/BP_TropicalOstrich_BOSS.BP_TropicalOstrich_BOSS_C
GrassGolem,/Game/Pal/Blueprint/Character/Monster/PalActorBP/GrassGolem/BP_GrassGolem.BP_GrassGolem_C
BOSS_GrassGolem,/Game/Pal/Blueprint/Character/Monster/PalActorBP/GrassGolem/BP_GrassGolem_BOSS.BP_GrassGolem_BOSS_C
SnowPeafowl,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SnowPeafowl/BP_SnowPeafowl.BP_SnowPeafowl_C
BOSS_SnowPeafowl,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SnowPeafowl/BP_SnowPeafowl_BOSS.BP_SnowPeafowl_BOSS_C
CubeTurtle,/Game/Pal/Blueprint/Character/Monster/PalActorBP/CubeTurtle/BP_CubeTurtle.BP_CubeTurtle_C
BOSS_CubeTurtle,/Game/Pal/Blueprint/Character/Monster/PalActorBP/CubeTurtle/BP_CubeTurtle_BOSS.BP_CubeTurtle_BOSS_C
LongCat,/Game/Pal/Blueprint/Character/Monster/PalActorBP/LongCat/BP_LongCat.BP_LongCat_C
BOSS_LongCat,/Game/Pal/Blueprint/Character/Monster/PalActorBP/LongCat/BP_LongCat_BOSS.BP_LongCat_BOSS_C
JellyfishGhost,/Game/Pal/Blueprint/Character/Monster/PalActorBP/JellyfishGhost/BP_JellyfishGhost.BP_JellyfishGhost_C
BOSS_JellyfishGhost,/Game/Pal/Blueprint/Character/Monster/PalActorBP/JellyfishGhost/BP_JellyfishGhost_BOSS.BP_JellyfishGhost_BOSS_C
SamuraiDog,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SamuraiDog/BP_SamuraiDog.BP_SamuraiDog_C
BOSS_SamuraiDog,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SamuraiDog/BP_SamuraiDog_BOSS.BP_SamuraiDog_BOSS_C
OctopusGirl,/Game/Pal/Blueprint/Character/Monster/PalActorBP/OctopusGirl/BP_OctopusGirl.BP_OctopusGirl_C
BOSS_OctopusGirl,/Game/Pal/Blueprint/Character/Monster/PalActorBP/OctopusGirl/BP_OctopusGirl_BOSS.BP_OctopusGirl_BOSS_C
PoseidonOrca,/Game/Pal/Blueprint/Character/Monster/PalActorBP/PoseidonOrca/BP_PoseidonOrca.BP_PoseidonOrca_C
SwordCutlassfish,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SwordCutlassfish/BP_SwordCutlassfish.BP_SwordCutlassfish_C
BOSS_PoseidonOrca,/Game/Pal/Blueprint/Character/Monster/PalActorBP/PoseidonOrca/BP_PoseidonOrca_BOSS.BP_PoseidonOrca_BOSS_C
BOSS_SwordCutlassfish,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SwordCutlassfish/BP_SwordCutlassfish_BOSS.BP_SwordCutlassfish_BOSS_C
NPC_Respawn_guide,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Respawn_guide.BP_NPC_Respawn_guide_C
NPC_DeathPenalty_guide,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_DeathPenalty_guide.BP_NPC_DeathPenalty_guide_C
YakushimaMonster001,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaMonster001/BP_YakushimaMonster001_Green_Normal.BP_YakushimaMonster001_Green_Normal_C
YakushimaMonster001_Blue,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaMonster001/BP_YakushimaMonster001_Blue_Normal.BP_YakushimaMonster001_Blue_Normal_C
YakushimaMonster001_Red,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaMonster001/BP_YakushimaMonster001_Red_Normal.BP_YakushimaMonster001_Red_Normal_C
YakushimaMonster001_Purple,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaMonster001/BP_YakushimaMonster001_Purple_Normal.BP_YakushimaMonster001_Purple_Normal_C
YakushimaMonster001_Pink,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaMonster001/BP_YakushimaMonster001_Pink_Normal.BP_YakushimaMonster001_Pink_Normal_C
YakushimaMonster001_Rainbow,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaMonster001/BP_YakushimaMonster001_Rainbow_Normal.BP_YakushimaMonster001_Rainbow_Normal_C
YakushimaMonster002,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaMonster002/BP_YakushimaMonster002.BP_YakushimaMonster002_C
YakushimaMonster003,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaMonster003/BP_YakushimaMonster003.BP_YakushimaMonster003_C
YakushimaMonster003_Purple,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaMonster003/BP_YakushimaMonster003_Purple.BP_YakushimaMonster003_Purple_C
YakushimaBoss001,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaBoss001/BP_YakushimaBoss001.BP_YakushimaBoss001_C
YakushimaBoss001_Small,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaBoss001/BP_YakushimaBoss001_Small.BP_YakushimaBoss001_Small_C
YakushimaBoss001_Green,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaBoss002/BP_YakushimaBoss001_Green.BP_YakushimaBoss001_Green_C
YakushimaBoss002,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaBoss002/BP_YakushimaBoss002_B.BP_YakushimaBoss002_B_C
YakushimaBoss002_Hand_Left,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaBoss002/BP_YakushimaBoss002_L.BP_YakushimaBoss002_L_C
YakushimaBoss002_Hand_Right,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaBoss002/BP_YakushimaBoss002_R.BP_YakushimaBoss002_R_C
BOSS_YakushimaBoss001,/Game/Pal/Blueprint/Character/Monster/PalActorBP/YakushimaBoss001/BP_YakushimaBoss001_BOSS.BP_YakushimaBoss001_BOSS_C
NegativeOctopus_Neutral,/Game/Pal/Blueprint/Character/Monster/PalActorBP/NegativeOctopus/BP_NegativeOctopus_Neutral.BP_NegativeOctopus_Neutral_C
BOSS_NegativeOctopus_Neutral,/Game/Pal/Blueprint/Character/Monster/PalActorBP/NegativeOctopus/BP_NegativeOctopus_Neutral_BOSS.BP_NegativeOctopus_Neutral_BOSS_C
Penguin_Electric,/Game/Pal/Blueprint/Character/Monster/PalActorBP/Penguin/BP_Penguin_Electric.BP_Penguin_Electric_C
BOSS_Penguin_Electric,/Game/Pal/Blueprint/Character/Monster/PalActorBP/Penguin/BP_Penguin_Electric_BOSS.BP_Penguin_Electric_BOSS_C
CaptainPenguin_Black,/Game/Pal/Blueprint/Character/Monster/PalActorBP/CaptainPenguin/BP_CaptainPenguin_Black.BP_CaptainPenguin_Black_C
BOSS_CaptainPenguin_Black,/Game/Pal/Blueprint/Character/Monster/PalActorBP/CaptainPenguin/BP_CaptainPenguin_Black_BOSS.BP_CaptainPenguin_Black_BOSS_C
FlyingManta_Thunder,/Game/Pal/Blueprint/Character/Monster/PalActorBP/FlyingManta/BP_FlyingManta_Thunder.BP_FlyingManta_Thunder_C
BOSS_FlyingManta_Thunder,/Game/Pal/Blueprint/Character/Monster/PalActorBP/FlyingManta/BP_FlyingManta_Thunder_BOSS.BP_FlyingManta_Thunder_BOSS_C
BluePlatypus_Fire,/Game/Pal/Blueprint/Character/Monster/PalActorBP/BluePlatypus/BP_BluePlatypus_Fire.BP_BluePlatypus_Fire_C
BOSS_BluePlatypus_Fire,/Game/Pal/Blueprint/Character/Monster/PalActorBP/BluePlatypus/BP_BluePlatypus_Fire_BOSS.BP_BluePlatypus_Fire_BOSS_C
LazyCatfish_Gold,/Game/Pal/Blueprint/Character/Monster/PalActorBP/LazyCatfish/BP_LazyCatfish_Gold.BP_LazyCatfish_Gold_C
BOSS_LazyCatfish_Gold,/Game/Pal/Blueprint/Character/Monster/PalActorBP/LazyCatfish/BP_LazyCatfish_Gold_BOSS.BP_LazyCatfish_Gold_BOSS_C
TentacleTurtle_Ground,/Game/Pal/Blueprint/Character/Monster/PalActorBP/TentacleTurtle/BP_TentacleTurtle_Ground.BP_TentacleTurtle_Ground_C
BOSS_TentacleTurtle_Ground,/Game/Pal/Blueprint/Character/Monster/PalActorBP/TentacleTurtle/BP_TentacleTurtle_Ground_BOSS.BP_TentacleTurtle_Ground_BOSS_C
BlueDragon_Ice,/Game/Pal/Blueprint/Character/Monster/PalActorBP/BlueDragon/BP_BlueDragon_Ice.BP_BlueDragon_Ice_C
BOSS_BlueDragon_Ice,/Game/Pal/Blueprint/Character/Monster/PalActorBP/BlueDragon/BP_BlueDragon_Ice_BOSS.BP_BlueDragon_Ice_BOSS_C
IceNarwhal_Fire,/Game/Pal/Blueprint/Character/Monster/PalActorBP/IceNarwhal/BP_IceNarwhal_Fire.BP_IceNarwhal_Fire_C
BOSS_IceNarwhal_Fire,/Game/Pal/Blueprint/Character/Monster/PalActorBP/IceNarwhal/BP_IceNarwhal_Fire_BOSS.BP_IceNarwhal_Fire_BOSS_C
GhostAnglerfish_Fire,/Game/Pal/Blueprint/Character/Monster/PalActorBP/GhostAnglerfish/BP_GhostAnglerfish_Fire.BP_GhostAnglerfish_Fire_C
BOSS_GhostAnglerFish_Fire,/Game/Pal/Blueprint/Character/Monster/PalActorBP/GhostAnglerfish/BP_GhostAnglerfish_Fire_BOSS.BP_GhostAnglerfish_Fire_BOSS_C
StuffedShark_Fire,/Game/Pal/Blueprint/Character/Monster/PalActorBP/StuffedShark/BP_StuffedShark_Fire.BP_StuffedShark_Fire_C
BOSS_StuffedShark_Fire,/Game/Pal/Blueprint/Character/Monster/PalActorBP/StuffedShark/BP_StuffedShark_Fire_BOSS.BP_StuffedShark_Fire_BOSS_C
NPC_GrassBoss,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_GrassBoss.BP_NPC_GrassBoss_C
NPC_ForestBoss,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_ForestBoss.BP_NPC_ForestBoss_C
NPC_DesertBoss,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_DesertBoss.BP_NPC_DesertBoss_C
NPC_ElectricBoss,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_ElectricBoss.BP_NPC_ElectricBoss_C
NPC_SnowBoss,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_SnowBoss.BP_NPC_SnowBoss_C
NPC_SakurajimaBoss,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_SakurajimaBoss.BP_NPC_SakurajimaBoss_C
NPC_VikingBoss,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_VikingBoss.BP_NPC_VikingBoss_C
NPC_ArenaShop,/Game/Pal/Blueprint/Character/NPC/Shop/BP_NPC_ArenaShop.BP_NPC_ArenaShop_C
NPC_Female_Ranger01_v01,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Ranger01_v01.BP_NPC_Female_Ranger01_v01_C
NPC_Male_Breeder01_v01,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Breeder01_v01.BP_NPC_Male_Breeder01_v01_C
NPC_Female_Farmer01_v01,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Farmer01_v01.BP_NPC_Female_Farmer01_v01_C
NPC_Male_Scholar01_v01,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Scholar01_v01.BP_NPC_Male_Scholar01_v01_C
NPC_Female_Nomad01_v01,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Nomad01_v01.BP_NPC_Female_Nomad01_v01_C
NPC_Female_Farmer01_v02,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Farmer01_v02.BP_NPC_Female_Farmer01_v02_C
NPC_Female_Farmer01_v03,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Farmer01_v03.BP_NPC_Female_Farmer01_v03_C
NPC_Female_Farmer01_v04,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Farmer01_v04.BP_NPC_Female_Farmer01_v04_C
NPC_Male_Scholar01_v02,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Scholar01_v02.BP_NPC_Male_Scholar01_v02_C
NPC_Male_Scholar01_v03,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Scholar01_v03.BP_NPC_Male_Scholar01_v03_C
NPC_Male_Scholar01_v04,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Scholar01_v04.BP_NPC_Male_Scholar01_v04_C
NPC_Female_Nomad01_v02,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Nomad01_v02.BP_NPC_Female_Nomad01_v02_C
NPC_Female_Nomad01_v03,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Nomad01_v03.BP_NPC_Female_Nomad01_v03_C
NPC_Female_Nomad01_v04,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Nomad01_v04.BP_NPC_Female_Nomad01_v04_C
NPC_Female_Ranger01_v02,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_Ranger01_v02.BP_NPC_Female_Ranger01_v02_C
